request_id,request_type,priority,created_hour,created_day_of_week,created_at,completed_at,total_duration_hours,sla_hours,stage_created_duration,stage_assigned_duration,stage_verified_duration,stage_approved_duration,stage_processed_duration,handler_workload,final_stage,is_completed,is_delayed
REQ-SYN-1013,certificate,3,17,3,2025-09-11 17:46:00,2025-09-13 02:40:36,32.91,72,2.12,3.94,4.64,11.06,11.15,3,completed,1,0
REQ-SYN-1014,it_support,2,19,6,2026-02-08 19:22:00,2026-02-10 06:08:48,25.35,24,1.76,3.98,11.22,3.59,14.23,1,completed,1,1
REQ-SYN-1015,certificate,2,11,0,2025-09-22 11:58:00,2025-09-24 10:54:24,61.53,72,2.27,5.15,9.89,12.12,32.09525050672411,8,completed,1,0
REQ-SYN-1016,it_support,2,22,1,2025-11-18 22:28:00,2025-11-20 22:47:48,36.4,24,3.57,2.72,9.48,22.62,9.94,1,completed,1,1
REQ-SYN-1017,certificate,2,13,0,2025-09-22 13:58:00,2025-09-23 17:31:36,27.56,72,2.35,3.83,11.27,4.01,6.1,3,completed,1,0
REQ-SYN-1018,transcript,1,14,5,2025-10-04 14:46:00,2025-10-05 23:50:48,33.08,120,2.58,3.27,7.58,0.1,19.55,4,completed,1,0
REQ-SYN-1019,hostel,2,10,6,2026-02-15 10:35:00,2026-02-17 17:07:24,54.54,48,2.31,5.59,18.42,12.01,16.21,5,completed,1,1
REQ-SYN-1020,it_support,2,9,2,2026-01-28 09:59:00,,77.63,24,3.34,5.81,9.44,15.07,43.97,6,assigned,0,1
REQ-SYN-1021,hostel,1,2,1,2025-10-28 02:29:00,2025-10-29 02:24:48,23.93,48,3.41,0.89,3.48,7.7,8.45,5,completed,1,0
REQ-SYN-1022,hostel,1,8,2,2026-02-04 08:47:00,2026-02-08 07:24:48,94.63,48,1.55,9.72,9.11,27.24,47.01,7,completed,1,1
REQ-SYN-1023,transcript,2,16,3,2025-10-23 16:29:00,2025-10-24 14:29:00,22.0,120,2.01,4.28,5.36,5.48,4.87,1,completed,1,0
REQ-SYN-1024,hostel,2,16,4,2025-10-31 16:35:00,2025-11-02 02:56:36,34.36,48,1.41,0.43,5.25,8.39,18.88,4,completed,1,0
REQ-SYN-1025,library,1,10,2,2025-10-22 10:58:00,2025-10-23 17:31:36,30.56,48,1.98,5.75,2.27,8.83,11.73,7,completed,1,0
REQ-SYN-1026,it_support,2,13,1,2025-12-16 13:21:00,2025-12-17 22:32:24,26.85,24,1.89,4.01,7.66,11.82,7.81,1,completed,1,1
REQ-SYN-1027,it_support,2,14,1,2025-10-21 14:56:00,2025-10-22 20:02:00,21.52,24,2.14,4.24,3.79,8.32,10.61,8,completed,1,0
REQ-SYN-1028,transcript,1,12,4,2025-10-31 12:57:00,2025-11-02 05:44:24,40.79,120,2.84,5.94,1.13,11.81,19.07,1,completed,1,0
REQ-SYN-1029,hostel,2,8,1,2025-09-09 08:29:00,2025-09-10 05:47:00,21.3,48,1.27,5.77,7.6,5.66,1.0,5,completed,1,0
REQ-SYN-1030,transcript,1,10,3,2026-02-12 10:31:00,2026-02-13 15:40:36,29.16,120,3.21,3.52,4.37,14.13,3.93,9,completed,1,0
REQ-SYN-1031,certificate,2,8,2,2025-10-01 08:08:00,2025-10-02 16:17:36,32.16,72,2.11,0.96,3.7,10.01,15.38,1,completed,1,0
REQ-SYN-1032,hostel,1,15,4,2026-01-23 15:08:00,2026-01-26 08:21:48,65.23,48,3.95,8.26,12.53,5.84,34.65,9,completed,1,1
REQ-SYN-1033,hostel,2,16,1,2025-11-18 16:25:00,2025-11-20 02:28:36,34.06,48,2.86,4.0,6.87,6.24,14.09,3,completed,1,0
REQ-SYN-1034,certificate,3,15,4,2025-10-31 15:56:00,2025-11-02 09:15:12,41.32,72,2.9,5.55,5.49,9.43,17.95,8,completed,1,0
REQ-SYN-1035,transcript,1,9,1,2025-10-28 09:33:00,2025-10-31 08:07:48,79.65,120,0.35,13.5,21.69,19.88,24.23040179032732,8,completed,1,0
REQ-SYN-1036,certificate,1,18,2,2025-10-22 18:12:00,2025-10-25 18:52:48,72.68,72,2.28,10.69,8.56,17.08,34.07,5,completed,1,1
REQ-SYN-1037,exam,2,14,2,2026-02-11 14:01:00,2026-02-12 15:55:36,25.91,96,2.38,3.86,5.19,4.81,9.67,3,completed,1,0
REQ-SYN-1038,it_support,2,7,0,2026-01-12 07:43:00,2026-01-13 17:28:00,29.48,24,4.14,5.44,6.29,5.71,12.17,1,completed,1,1
REQ-SYN-1039,it_support,1,14,3,2025-12-25 14:20:00,2025-12-27 02:45:48,26.0,24,1.36,5.36,5.72,4.14,19.85,9,completed,1,1
REQ-SYN-1040,library,3,19,0,2025-09-29 19:06:00,2025-10-01 05:48:00,34.7,48,2.09,7.91,0.1,8.72,15.88,1,completed,1,0
REQ-SYN-1041,it_support,2,14,4,2025-11-07 14:25:00,2025-11-10 13:14:12,70.82,24,3.39,5.43,12.29,15.94,33.77,5,completed,1,1
REQ-SYN-1042,transcript,1,13,2,2025-10-08 13:55:00,2025-10-11 09:40:36,73.97,120,1.24,10.9,18.43,15.39,28.01392307759816,5,completed,1,0
REQ-SYN-1043,certificate,1,16,1,2025-10-14 16:55:00,2025-10-17 10:11:12,76.14,72,1.65,11.6,9.11,13.07,40.71085296722691,5,completed,1,1
REQ-SYN-1044,transcript,2,8,3,2025-08-28 08:20:00,2025-08-29 07:12:48,22.88,120,1.48,4.01,0.11,0.1,17.18,1,completed,1,0
REQ-SYN-1045,certificate,1,15,2,2026-01-07 15:13:00,2026-01-11 03:41:12,84.47,72,3.07,8.98,19.15,12.59,40.68,5,completed,1,1
REQ-SYN-1046,transcript,2,14,3,2026-02-05 14:00:00,2026-02-06 10:39:00,20.65,120,2.46,5.88,1.65,2.89,7.77,8,completed,1,0
REQ-SYN-1047,transcript,2,21,0,2025-10-27 21:45:00,2025-10-29 06:09:00,32.4,120,3.11,1.27,1.62,12.77,13.63,3,completed,1,0
REQ-SYN-1048,hostel,1,17,6,2025-08-24 17:36:00,2025-08-26 16:45:00,61.42,48,2.01,7.63,5.85,19.45,26.48290493606143,5,completed,1,1
REQ-SYN-1049,certificate,2,20,3,2026-02-12 20:41:00,2026-02-14 10:11:36,37.51,72,2.48,3.59,8.96,9.1,13.38,4,completed,1,0
REQ-SYN-1050,certificate,1,23,4,2025-10-17 23:18:00,2025-10-19 15:34:12,40.27,72,3.44,6.02,6.24,3.64,20.93,1,completed,1,0
REQ-SYN-1051,it_support,1,14,4,2025-11-28 14:22:00,2025-12-02 12:20:48,93.98,24,2.24,7.51,17.23,31.22,35.78,8,completed,1,1
REQ-SYN-1052,it_support,2,17,3,2025-09-11 17:25:00,2025-09-14 06:59:12,61.57,24,2.06,8.94,14.02,14.46,22.09,7,completed,1,1
REQ-SYN-1053,transcript,2,22,0,2025-12-08 22:52:00,2025-12-11 07:41:12,72.69,120,0.57,7.57,14.58,11.12,38.84916062022706,4,completed,1,0
REQ-SYN-1054,hostel,2,9,1,2026-02-10 09:23:00,2026-02-12 07:48:48,64.8,48,2.9,10.22,10.62,12.21,28.845263464587124,5,completed,1,1
REQ-SYN-1055,certificate,3,8,6,2026-01-25 08:55:00,2026-01-28 10:55:36,74.01,72,2.38,14.69,11.88,10.9,34.16,4,completed,1,1
REQ-SYN-1056,certificate,2,13,2,2026-01-28 13:17:00,2026-01-29 20:02:00,30.75,72,1.76,3.5,0.1,9.04,16.35,1,completed,1,0
REQ-SYN-1057,transcript,2,15,2,2025-08-27 15:00:00,2025-08-30 17:02:24,79.75,120,2.5,10.77,12.73,25.52,28.22895395046108,6,completed,1,0
REQ-SYN-1058,certificate,2,4,2,2026-01-21 04:54:00,2026-01-22 12:22:48,31.48,72,0.74,4.99,8.46,6.0,11.29,3,completed,1,0
REQ-SYN-1059,hostel,2,10,1,2025-08-19 10:23:00,2025-08-21 01:17:36,38.91,48,1.6,4.81,8.23,9.04,15.23,4,completed,1,0
REQ-SYN-1060,hostel,2,15,3,2025-12-25 15:56:00,2025-12-27 17:51:48,49.93,48,1.3,6.77,9.03,11.42,21.41,6,completed,1,1
REQ-SYN-1061,transcript,1,19,3,2026-02-05 19:02:00,2026-02-07 20:58:24,61.59,120,1.98,16.93,0.78,18.93,22.965498713533826,6,completed,1,0
REQ-SYN-1062,transcript,2,11,6,2026-01-11 11:50:00,2026-01-12 05:24:12,17.57,120,1.84,2.46,0.1,9.89,3.28,4,completed,1,0
REQ-SYN-1063,transcript,2,13,6,2025-10-05 13:01:00,2025-10-07 06:41:48,41.68,120,2.96,6.39,7.69,15.73,8.91,3,completed,1,0
REQ-SYN-1064,transcript,1,11,1,2025-11-11 11:43:00,2025-11-13 03:02:12,39.32,120,1.4,5.78,11.03,10.22,10.89,8,completed,1,0
REQ-SYN-1065,transcript,1,14,0,2026-01-19 14:08:00,2026-01-20 17:17:36,27.16,120,2.76,2.99,5.16,4.4,11.85,6,completed,1,0
REQ-SYN-1066,exam,1,23,6,2025-09-28 23:38:00,2025-09-30 06:23:00,30.75,96,1.67,0.95,1.36,11.9,14.87,1,completed,1,0
REQ-SYN-1067,certificate,2,20,5,2025-11-29 20:45:00,2025-12-01 06:15:00,33.5,72,3.59,4.58,11.64,2.93,10.76,1,completed,1,0
REQ-SYN-1068,hostel,2,11,4,2026-01-16 11:39:00,2026-01-19 04:34:48,64.93,48,1.04,13.22,18.26,10.51,21.9,5,completed,1,1
REQ-SYN-1069,certificate,3,16,4,2026-01-02 16:15:00,2026-01-05 15:27:36,89.06,72,1.72,7.52,14.84,5.95,59.03268747484793,4,completed,1,1
REQ-SYN-1070,transcript,2,14,0,2025-10-06 14:18:00,2025-10-07 10:10:12,19.87,120,0.1,6.62,3.55,9.5,0.1,5,completed,1,0
REQ-SYN-1071,transcript,2,11,0,2025-09-15 11:04:00,,34.41,120,0.87,3.92,1.37,10.22,18.03,6,verified,0,0
REQ-SYN-1072,transcript,1,8,0,2026-01-12 08:44:00,2026-01-13 15:54:12,31.17,120,2.58,0.36,4.97,8.87,14.39,2,completed,1,0
REQ-SYN-1073,certificate,3,8,3,2026-02-05 08:21:00,2026-02-06 14:03:36,29.71,72,1.2,5.37,3.8,1.95,17.39,2,completed,1,0
REQ-SYN-1074,certificate,3,10,5,2025-09-06 10:56:00,2025-09-07 23:49:24,36.89,72,1.64,1.5,12.64,12.53,8.58,1,completed,1,0
REQ-SYN-1075,hostel,2,5,5,2025-10-11 05:44:00,2025-10-12 17:51:12,36.12,48,0.49,4.7,5.63,11.43,13.87,2,completed,1,0
REQ-SYN-1076,library,2,19,5,2026-01-17 19:10:00,2026-01-19 04:39:24,33.49,48,1.34,4.17,3.42,5.45,19.11,2,completed,1,0
REQ-SYN-1077,hostel,1,15,1,2025-09-16 15:55:00,2025-09-19 05:50:48,61.93,48,1.05,9.0,16.54,20.14,15.2,6,completed,1,1
REQ-SYN-1078,certificate,1,8,0,2025-12-08 08:51:00,2025-12-10 12:52:48,68.68,72,1.6,2.18,4.61,19.83,40.46427171528164,7,completed,1,0
REQ-SYN-1079,library,2,17,0,2025-12-01 17:11:00,2025-12-03 09:03:48,39.88,48,2.68,5.55,9.97,8.48,13.2,5,completed,1,0
REQ-SYN-1080,transcript,3,16,5,2025-09-13 16:36:00,2025-09-16 05:12:36,68.06,120,2.04,6.95,3.7,14.21,41.15638805957464,8,completed,1,0
REQ-SYN-1081,hostel,1,16,5,2025-10-25 16:59:00,2025-10-27 07:18:48,38.33,48,1.67,3.74,5.57,13.83,13.52,3,completed,1,0
REQ-SYN-1082,certificate,1,15,0,2026-01-26 15:14:00,2026-01-28 03:09:12,35.92,72,2.96,3.67,9.67,7.76,11.86,5,completed,1,0
REQ-SYN-1083,certificate,1,15,0,2025-11-17 15:34:00,2025-11-20 07:05:48,72.09,72,2.73,5.51,11.01,22.72,30.118663076427968,6,completed,1,1
REQ-SYN-1084,library,2,15,2,2025-12-03 15:27:00,2025-12-04 22:06:00,30.65,48,1.02,3.54,13.57,11.05,1.47,8,completed,1,0
REQ-SYN-1085,hostel,3,13,4,2025-09-26 13:29:00,2025-09-28 20:35:00,55.1,48,1.93,5.25,9.08,12.77,26.07,6,completed,1,1
REQ-SYN-1086,transcript,2,17,6,2025-09-07 17:27:00,2025-09-09 06:37:48,37.18,120,0.57,4.61,11.06,12.15,8.79,2,completed,1,0
REQ-SYN-1087,transcript,1,13,2,2025-12-17 13:55:00,2025-12-19 18:04:00,71.87,120,1.77,9.09,12.87,21.91,26.233448788683333,4,completed,1,0
REQ-SYN-1088,exam,2,8,0,2026-02-09 08:04:00,2026-02-11 12:24:24,52.34,96,2.08,2.21,7.17,13.76,27.12,5,completed,1,0
REQ-SYN-1089,hostel,2,9,0,2025-11-17 09:12:00,2025-11-19 13:25:48,52.23,48,2.64,4.24,13.57,0.1,31.68,7,completed,1,1
REQ-SYN-1090,transcript,3,8,1,2025-09-23 08:20:00,2025-09-24 23:50:36,39.51,120,1.5,7.28,6.27,11.54,12.92,1,completed,1,0
REQ-SYN-1091,certificate,1,13,4,2025-12-19 13:35:00,2025-12-20 14:42:12,25.12,72,1.77,3.42,7.72,3.15,9.06,4,completed,1,0
REQ-SYN-1092,hostel,1,14,3,2025-10-09 14:35:00,2025-10-10 15:36:48,25.03,48,2.04,3.31,0.1,5.28,14.3,4,completed,1,0
REQ-SYN-1093,transcript,2,12,1,2025-09-09 12:31:00,2025-09-12 15:31:00,82.08,120,3.11,18.54,7.07,16.59,36.76916387493628,9,completed,1,0
REQ-SYN-1094,hostel,3,9,3,2025-09-18 09:59:00,2025-09-20 07:38:36,64.23,48,2.12,10.93,18.76,4.66,27.763320917096458,6,completed,1,1
REQ-SYN-1095,transcript,2,9,1,2025-10-28 09:29:00,2025-10-30 01:38:36,40.16,120,2.41,5.69,5.42,11.76,14.88,3,completed,1,0
REQ-SYN-1096,library,2,12,1,2025-10-28 12:30:00,2025-10-31 15:01:48,74.53,48,3.69,10.97,14.18,9.52,36.17,9,completed,1,1
REQ-SYN-1097,transcript,1,14,4,2025-08-22 14:40:00,2025-08-25 04:42:24,79.96,120,3.24,8.76,14.11,13.13,40.72122542563555,5,completed,1,0
REQ-SYN-1098,hostel,1,9,6,2026-01-04 09:39:00,2026-01-05 11:50:24,26.19,48,0.99,3.56,3.97,4.06,13.61,1,completed,1,0
REQ-SYN-1099,exam,2,13,4,2025-11-28 13:54:00,2025-11-29 21:51:36,31.96,96,0.1,4.28,6.42,9.48,11.68,5,completed,1,0
REQ-SYN-1100,transcript,1,14,3,2025-10-16 14:40:00,2025-10-18 19:07:00,72.11,120,2.55,10.59,4.62,21.56,32.7886451331986,8,completed,1,0
REQ-SYN-1101,transcript,1,11,3,2025-10-02 11:42:00,2025-10-03 15:36:00,27.9,120,2.3,2.88,6.75,5.33,10.64,8,completed,1,0
REQ-SYN-1102,hostel,2,23,0,2025-10-27 23:11:00,2025-10-28 22:17:00,23.1,48,0.82,4.61,2.4,5.1,10.17,5,completed,1,0
REQ-SYN-1103,transcript,1,8,2,2025-11-26 08:06:00,2025-11-28 08:10:12,48.07,120,1.73,5.89,11.65,11.25,17.55,2,completed,1,0
REQ-SYN-1104,hostel,1,11,5,2025-11-29 11:29:00,2025-12-01 14:08:36,50.66,48,2.87,10.54,16.22,11.43,9.6,4,completed,1,1
REQ-SYN-1105,it_support,2,16,5,2025-11-08 16:26:00,2025-11-10 12:44:36,31.22,24,2.03,6.73,9.04,15.87,10.64,1,completed,1,1
REQ-SYN-1106,hostel,1,11,2,2025-12-17 11:02:00,2025-12-19 21:25:24,58.39,48,1.01,7.33,8.66,11.26,30.13,6,completed,1,1
REQ-SYN-1107,certificate,1,17,2,2025-10-15 17:30:00,2025-10-17 09:12:00,39.7,72,2.23,6.62,11.03,4.9,14.92,4,completed,1,0
REQ-SYN-1108,library,1,15,1,2025-08-19 15:48:00,2025-08-20 16:42:36,24.91,48,3.13,4.04,6.82,2.39,8.53,7,completed,1,0
REQ-SYN-1109,it_support,1,7,3,2025-10-16 07:05:00,2025-10-18 09:06:12,50.02,24,0.1,11.42,8.28,8.27,21.95,4,completed,1,1
REQ-SYN-1110,it_support,1,14,4,2025-09-12 14:54:00,2025-09-13 10:35:24,19.69,24,3.0,3.24,3.85,9.5,0.1,9,completed,1,0
REQ-SYN-1111,transcript,2,13,2,2025-08-20 13:03:00,2025-08-23 11:31:48,78.75,120,4.9,1.55,11.01,32.77,28.520914291702006,7,completed,1,0
REQ-SYN-1112,certificate,1,3,4,2025-10-10 03:15:00,2025-10-13 03:12:36,80.19,72,2.75,10.05,21.88,21.09,24.42206500119365,7,completed,1,1
REQ-SYN-1113,it_support,1,15,1,2025-12-16 15:16:00,2025-12-18 16:05:48,48.83,24,1.07,10.76,3.52,12.77,20.71,4,completed,1,1
REQ-SYN-1114,certificate,2,8,6,2025-08-24 08:19:00,2025-08-25 15:52:00,31.55,72,3.38,0.1,7.27,10.17,10.63,3,completed,1,0
REQ-SYN-1115,hostel,2,11,2,2025-10-08 11:47:00,2025-10-10 10:04:24,57.87,48,2.95,7.59,11.1,13.58,22.654530649852052,8,completed,1,1
REQ-SYN-1116,library,2,9,3,2025-11-06 09:31:00,2025-11-08 04:55:36,43.41,48,1.36,0.85,14.73,5.58,20.89,4,completed,1,0
REQ-SYN-1117,transcript,1,19,6,2026-01-18 19:29:00,2026-01-21 12:38:36,74.74,120,2.53,7.13,1.38,16.28,47.41889310038235,5,completed,1,0
REQ-SYN-1118,hostel,1,14,0,2026-02-09 14:31:00,2026-02-11 09:42:24,43.19,48,2.58,4.38,7.94,11.85,16.44,3,completed,1,0
REQ-SYN-1119,hostel,2,10,2,2025-12-03 10:16:00,2025-12-04 11:00:24,24.74,48,1.87,3.0,6.91,1.85,11.11,7,completed,1,0
REQ-SYN-1120,hostel,2,9,2,2025-09-03 09:08:00,2025-09-06 11:06:48,73.98,48,1.7,7.05,22.03,17.31,25.89,7,completed,1,1
REQ-SYN-1121,certificate,2,10,4,2025-09-19 10:23:00,2025-09-20 14:03:12,27.67,72,3.46,5.45,0.1,12.63,6.03,4,completed,1,0
REQ-SYN-1122,certificate,1,8,3,2026-01-01 08:28:00,2026-01-02 23:29:12,39.02,72,0.35,5.53,8.0,6.58,18.56,1,completed,1,0
REQ-SYN-1123,certificate,1,8,2,2025-08-27 08:14:00,2025-08-29 19:49:24,72.78,72,2.47,12.51,5.09,13.12,39.59345085148527,6,completed,1,1
REQ-SYN-1124,certificate,3,3,5,2025-09-27 03:28:00,2025-09-28 20:46:36,41.31,72,1.51,5.29,3.98,7.0,23.53,3,completed,1,0
REQ-SYN-1125,hostel,2,14,2,2025-09-03 14:18:00,2025-09-04 17:18:36,27.01,48,3.84,3.83,3.38,10.55,5.41,9,completed,1,0
REQ-SYN-1126,certificate,2,14,3,2025-10-23 14:11:00,2025-10-26 03:34:24,81.02,72,3.26,9.33,9.95,9.29,49.18730259605937,6,completed,1,1
REQ-SYN-1127,certificate,2,19,2,2026-01-21 19:13:00,2026-01-24 02:12:24,69.97,72,1.65,3.59,13.79,5.54,45.40168650026939,8,completed,1,0
REQ-SYN-1128,certificate,1,12,3,2026-02-05 12:42:00,2026-02-08 06:00:00,71.43,72,3.02,2.95,14.71,5.16,45.588723484167566,7,completed,1,0
REQ-SYN-1129,library,1,10,5,2025-11-08 10:55:00,2025-11-10 06:20:12,56.73,48,0.1,6.89,9.75,15.2,24.79414031034884,3,completed,1,1
REQ-SYN-1130,exam,2,8,2,2025-09-10 08:55:00,2025-09-11 22:28:00,37.55,96,2.67,6.36,5.1,4.72,18.7,2,completed,1,0
REQ-SYN-1131,transcript,2,9,0,2025-11-10 09:38:00,2025-11-12 13:10:24,51.54,120,1.33,3.48,9.95,10.4,26.38,5,completed,1,0
REQ-SYN-1132,hostel,3,12,2,2025-12-17 12:23:00,,26.68,48,1.99,4.53,4.17,4.66,11.33,5,processed,0,0
REQ-SYN-1133,transcript,1,11,3,2026-01-08 11:57:00,2026-01-11 00:02:24,73.67,120,2.58,4.64,18.6,12.93,34.92182830602941,6,completed,1,0
REQ-SYN-1134,hostel,1,14,1,2025-10-28 14:57:00,2025-10-30 00:00:36,33.06,48,1.85,2.22,10.88,9.96,8.15,6,completed,1,0
REQ-SYN-1135,certificate,2,4,1,2025-12-02 04:25:00,,84.75,72,1.26,10.1,14.12,10.2,49.07133754389841,9,approved,0,1
REQ-SYN-1136,hostel,2,15,0,2025-08-25 15:57:00,2025-08-26 21:06:00,29.15,48,2.29,0.1,5.07,16.39,5.3,8,completed,1,0
REQ-SYN-1137,hostel,1,13,0,2025-11-10 13:09:00,2025-11-12 05:46:12,40.62,48,0.64,4.74,7.43,16.17,11.64,3,completed,1,0
REQ-SYN-1138,transcript,2,10,2,2026-02-04 10:50:00,2026-02-07 07:44:36,81.22,120,0.82,11.78,12.37,10.94,45.310935679089354,8,completed,1,0
REQ-SYN-1139,transcript,2,12,1,2025-11-04 12:36:00,2025-11-07 07:43:48,73.93,120,0.92,5.82,10.77,16.78,39.63514194846039,6,completed,1,0
REQ-SYN-1140,certificate,2,11,3,2025-10-09 11:36:00,2025-10-10 20:38:24,33.04,72,0.63,2.47,4.44,9.97,15.53,8,completed,1,0
REQ-SYN-1141,it_support,2,15,3,2025-08-28 15:47:00,2025-08-30 02:57:12,25.03,24,2.48,6.91,9.61,0.22,15.95,8,completed,1,1
REQ-SYN-1142,certificate,3,15,4,2025-09-19 15:59:00,2025-09-22 07:42:48,76.09,72,1.28,13.19,6.07,8.88,46.66751912422123,9,completed,1,1
REQ-SYN-1143,certificate,1,15,2,2025-12-24 15:25:00,2025-12-26 07:54:24,40.49,72,3.04,2.69,4.74,11.18,18.84,9,completed,1,0
REQ-SYN-1144,library,2,5,3,2025-12-04 05:22:00,2025-12-06 01:23:12,54.1,48,1.58,9.99,2.2,3.83,36.499107330958886,6,completed,1,1
REQ-SYN-1145,exam,1,21,0,2025-10-27 21:39:00,2025-10-29 22:50:24,65.71,96,1.84,9.81,11.38,7.26,35.419925103877105,7,completed,1,0
REQ-SYN-1146,hostel,3,12,1,2025-11-11 12:50:00,2025-11-13 03:04:24,38.24,48,2.05,5.64,10.05,13.38,7.12,2,completed,1,0
REQ-SYN-1147,certificate,2,16,1,2026-02-03 16:24:00,2026-02-05 16:42:36,61.3,72,1.54,8.55,15.62,10.97,24.620485685025358,5,completed,1,0
REQ-SYN-1148,certificate,2,12,2,2025-12-31 12:32:00,2026-01-02 23:53:36,71.06,72,0.87,11.46,13.22,19.45,26.058169168366653,6,completed,1,0
REQ-SYN-1149,certificate,2,9,5,2025-10-04 09:36:00,,102.22,72,2.49,9.83,11.94,27.96,50.0,3,approved,0,1
REQ-SYN-1150,library,3,13,2,2025-10-29 13:20:00,2025-10-30 17:08:36,27.81,48,2.55,8.93,6.8,3.25,6.28,5,completed,1,0
REQ-SYN-1151,certificate,2,23,1,2026-01-27 23:58:00,2026-01-29 04:57:24,28.99,72,1.28,1.82,7.07,5.74,13.08,3,completed,1,0
REQ-SYN-1152,hostel,3,18,3,2025-08-21 18:57:00,2025-08-23 09:07:12,38.17,48,1.11,2.7,2.62,7.65,24.09,1,completed,1,0
REQ-SYN-1153,transcript,2,15,1,2025-09-09 15:47:00,2025-09-11 03:38:00,35.85,120,2.68,4.79,9.35,12.93,6.1,7,completed,1,0
REQ-SYN-1154,it_support,2,13,0,2025-09-08 13:29:00,2025-09-10 22:54:12,57.42,24,1.88,9.89,3.86,10.66,31.13,4,completed,1,1
REQ-SYN-1155,hostel,1,10,1,2025-12-09 10:18:00,2025-12-10 16:25:12,40.51,48,1.08,3.96,2.37,17.29,15.809890764494913,8,completed,1,0
REQ-SYN-1156,certificate,2,19,1,2025-09-02 19:52:00,2025-09-05 22:30:24,74.64,72,1.01,11.3,16.79,17.32,28.22,9,completed,1,1
REQ-SYN-1157,hostel,3,11,4,2025-12-19 11:47:00,2025-12-21 17:06:48,53.33,48,2.09,1.39,12.76,6.45,30.64,5,completed,1,1
REQ-SYN-1158,transcript,2,17,2,2025-10-01 17:51:00,2025-10-03 01:57:00,32.1,120,1.66,3.28,2.35,15.49,9.32,2,completed,1,0
REQ-SYN-1159,certificate,3,17,4,2025-09-12 17:14:00,2025-09-15 10:40:24,80.99,72,3.07,12.72,15.35,6.36,43.49194022901334,5,completed,1,1
REQ-SYN-1160,certificate,1,12,3,2025-12-18 12:50:00,2025-12-19 23:46:24,34.94,72,0.55,0.1,5.08,11.53,17.68,3,completed,1,0
REQ-SYN-1161,transcript,2,12,1,2025-12-02 12:10:00,2025-12-03 06:58:00,18.8,120,1.02,6.66,7.97,0.1,3.05,2,completed,1,0
REQ-SYN-1162,certificate,1,11,4,2026-01-30 11:50:00,2026-01-31 22:02:00,34.2,72,2.93,5.99,8.5,8.98,7.8,7,completed,1,0
REQ-SYN-1163,it_support,1,8,3,2025-10-23 08:21:00,2025-10-25 11:50:24,51.49,24,2.27,1.53,19.83,12.76,15.1,10,completed,1,1
REQ-SYN-1164,library,2,7,0,2025-09-29 07:20:00,2025-09-30 13:39:48,30.33,48,2.38,2.18,3.4,3.69,18.68,2,completed,1,0
REQ-SYN-1165,transcript,2,9,6,2025-11-16 09:44:00,2025-11-18 03:12:12,56.81,120,2.65,4.39,2.53,9.24,38.00463847928385,3,completed,1,0
REQ-SYN-1166,hostel,1,14,6,2025-12-28 14:34:00,2025-12-30 18:48:24,52.24,48,2.46,5.48,17.15,17.94,9.21,6,completed,1,1
REQ-SYN-1167,certificate,3,12,0,2025-09-22 12:14:00,2025-09-24 03:49:24,39.59,72,1.98,3.32,3.34,0.63,30.32,5,completed,1,0
REQ-SYN-1168,hostel,3,3,2,2025-12-03 03:29:00,2025-12-05 10:45:48,46.85,48,1.84,7.05,5.49,19.13,21.77,1,completed,1,0
REQ-SYN-1169,library,1,8,5,2025-11-08 08:31:00,2025-11-09 16:00:24,31.49,48,1.39,8.14,5.25,8.62,8.09,3,completed,1,0
REQ-SYN-1170,certificate,3,17,1,2026-01-13 17:20:00,2026-01-14 23:44:00,30.4,72,2.01,2.36,5.27,8.68,12.08,1,completed,1,0
REQ-SYN-1171,transcript,1,17,3,2025-11-20 17:35:00,2025-11-21 23:06:12,29.52,120,2.7,1.22,7.24,6.89,11.47,1,completed,1,0
REQ-SYN-1172,certificate,1,5,3,2025-08-28 05:50:00,2025-08-30 13:59:00,63.09,72,0.1,8.64,14.32,22.32,17.712397210806017,5,completed,1,0
REQ-SYN-1173,transcript,1,23,1,2025-08-19 23:01:00,2025-08-23 04:04:00,83.01,120,3.82,8.77,8.37,26.01,36.03993913119739,5,completed,1,0
REQ-SYN-1174,certificate,2,15,2,2026-01-14 15:48:00,2026-01-16 06:40:12,38.87,72,3.34,5.19,8.67,10.64,11.03,8,completed,1,0
REQ-SYN-1175,certificate,2,8,4,2025-09-19 08:37:00,2025-09-20 21:52:00,37.25,72,0.92,1.64,10.5,15.35,8.84,1,completed,1,0
REQ-SYN-1176,transcript,2,13,2,2025-10-29 13:03:00,2025-10-31 17:38:24,67.59,120,2.1,4.31,9.46,20.12,31.602764333226492,6,completed,1,0
REQ-SYN-1177,transcript,3,10,4,2025-12-19 10:24:00,2025-12-21 21:19:48,65.97,120,1.69,8.53,25.02,6.04,24.688182126703538,6,completed,1,0
REQ-SYN-1178,certificate,1,16,1,2025-12-02 16:31:00,2025-12-04 02:10:36,33.66,72,2.43,5.63,9.52,10.39,5.69,4,completed,1,0
REQ-SYN-1179,transcript,2,12,0,2025-09-22 12:56:00,2025-09-24 22:32:36,67.99,120,0.1,12.92,5.59,13.16,36.217607382254975,6,completed,1,0
REQ-SYN-1180,transcript,2,15,2,2025-10-29 15:27:00,2025-10-31 21:31:12,64.21,120,1.64,9.82,14.96,15.01,22.775177388011542,7,completed,1,0
